perc_change,high_perc,low_perc,age,liq,mcap,vol,m5,h1,h6,h24,watch_start_time,watch_end_time,watch_id
0.64,0.64,-1.37,14400,326000.00,4500000.00,1300000.00,-1.67,-3.07,31.25,92.27,2025-07-27 18:32:49,2025-07-27 18:42:50,fe2e3135-d1d5-4b50-8f97-8837521fd09f
7.58,7.99,0.00,14400,329000.00,4600000.00,1300000.00,2.49,-2.73,37.14,85.50,2025-07-27 18:45:21,2025-07-27 18:55:21,3c1e5449-c798-4825-8bb4-319465d4ee5e
-9.21,0.15,-10.21,1440,116000.00,715000.00,3200000.00,-6.05,9.13,63.55,1.97,2025-07-27 18:57:03,2025-07-27 19:07:04,b2ccdfdc-81e3-4735-a411-9b100b2f3db5
-4.27,0.00,-4.27,31680,178000.00,1200000.00,921000.00,0.65,1.26,150.00,-7.08,2025-07-27 19:08:31,2025-07-27 19:18:32,a85af2d0-24fb-4b06-8b90-ac085bab5828
6.02,6.17,0.00,31680,183000.00,1300000.00,847000.00,8.77,-2.19,128.00,41.95,2025-07-27 19:22:46,2025-07-27 19:32:47,2533a7e9-7da2-46bc-b5c5-cd9be6cb4bf8
12.24,17.52,-23.46,26,43000.00,137000.00,367000.00,9.27,82.14,82.14,82.14,2025-07-27 19:43:34,2025-07-27 19:53:34,d7303f31-5646-4985-b745-78e2c9b85db7
-1.36,17.97,-16.51,37,51000.00,188000.00,451000.00,47.67,149.00,149.00,149.00,2025-07-27 19:55:01,2025-07-27 20:05:01,3239a774-df8e-43ce-bfbc-66efe126dc14
-9.14,20.06,-12.39,18,40000.00,122000.00,51000.00,-5.17,42.31,42.31,42.31,2025-07-27 20:24:13,2025-07-27 20:34:14,4fbc1369-c541-4e71-854d-af324f9ff728
-6.84,0.00,-13.26,8640,99000.00,607000.00,501000.00,11.65,-1.98,144.00,58.30,2025-07-27 20:35:41,2025-07-27 20:45:42,2d7ab657-4bdd-42a6-982f-265987d0df12
0.83,13.50,-4.39,2880,276000.00,3200000.00,3800000.00,5.09,5.68,27.86,-9.82,2025-07-27 21:14:39,2025-07-27 21:24:40,7205363d-0a94-491d-9cc0-58306355973c
-5.30,0.00,-26.86,180,41000.00,127000.00,386000.00,13.33,142.00,63.30,63.30,2025-07-27 21:31:26,2025-07-27 21:41:27,56385165-782d-4865-9911-5d026efd280a
-99.56,37.14,-99.58,32,70000.00,606000.00,475000.00,21.43,1172.00,1172.00,1172.00,2025-07-27 21:42:54,2025-07-27 21:52:55,98f72133-b30f-4a26-9b10-2cc1c79dd5e6
-11.04,0.00,-16.37,1440,98000.00,643000.00,2700000.00,4.22,32.17,109.00,236.00,2025-07-27 21:54:22,2025-07-27 22:04:23,ff6e3a9a-b533-4365-ba52-309987d52c12
-7.89,0.05,-8.18,1440,93000.00,576000.00,2700000.00,3.07,20.83,85.43,233.00,2025-07-27 22:05:52,2025-07-27 22:15:53,c84c00b1-8793-460c-88fa-c4616b172734
-18.03,8.09,-18.03,60,219000.00,3500000.00,922000.00,24.15,7.70,3128.00,3128.00,2025-07-27 22:17:20,2025-07-27 22:27:21,7e998c94-9957-4350-a66f-23624e197d19
-4.82,3.29,-4.82,180,113000.00,2800000.00,1500000.00,-1.46,5.81,108.00,108.00,2025-07-27 22:28:51,2025-07-27 22:38:52,772df1ed-22e4-45a7-8079-abf2285a3107
32.64,32.72,0.00,180,115000.00,2600000.00,1500000.00,-7.74,21.62,96.63,96.63,2025-07-27 22:40:22,2025-07-27 22:50:22,e780b071-8d01-401b-8275-f11aa49e45c8
-21.04,6.39,-31.76,29,49000.00,148000.00,2300000.00,2.44,79.72,79.72,79.72,2025-07-27 22:51:51,2025-07-27 23:01:52,6e5e0cdb-c2a2-440c-b6a7-fe1aec074eaf
8.64,14.08,-1.77,18720,71000.00,231000.00,283000.00,0.95,9.44,137.00,159.00,2025-07-27 23:03:19,2025-07-27 23:13:20,e386c3ea-81c1-4fce-926f-841edcf8a4df
7.46,11.02,-2.46,18720,76000.00,264000.00,289000.00,0.06,18.26,170.00,207.00,2025-07-27 23:16:00,2025-07-27 23:26:00,1319d0a0-3e8b-4446-8496-6caae734b41e
10.58,11.46,-0.40,7200,152000.00,1200000.00,1000000.00,-0.83,34.89,82.06,16.93,2025-07-27 23:27:27,2025-07-27 23:37:28,9f62ca10-f399-4f06-aac8-60917ebc00aa
3.33,8.25,-7.60,7200,160000.00,1300000.00,1000000.00,4.40,45.38,103.00,17.75,2025-07-27 23:38:55,2025-07-27 23:48:56,315fdaf1-9aa8-4698-a2fe-fffd8a284294
13.41,25.67,-0.98,60,44000.00,132000.00,1000000.00,7.70,41.04,58.57,58.57,2025-07-27 23:50:24,2025-07-28 00:00:24,84381370-a7e6-4308-8175-41451a9065d9
-15.89,27.86,-29.82,20,54000.00,202000.00,742000.00,-8.25,144.00,144.00,144.00,2025-07-28 00:01:52,2025-07-28 00:11:53,9b371250-f572-4d9b-b919-4fe0e2fe598c
-60.86,14.93,-64.76,51,57000.00,219000.00,1200000.00,15.20,151.00,151.00,151.00,2025-07-28 00:13:22,2025-07-28 00:23:22,28a8435e-323b-4c55-86da-fbb2b234d7aa
53.05,61.21,-7.20,60,147000.00,1400000.00,2800000.00,19.90,156.00,1540.00,1540.00,2025-07-28 00:24:49,2025-07-28 00:34:50,09cad7a0-0a86-4932-891b-87e6a4503fbe
-1.41,12.75,-22.92,60,189000.00,2200000.00,4500000.00,32.32,178.00,2481.00,2481.00,2025-07-28 00:36:17,2025-07-28 00:46:18,5864ebbf-155f-4a59-bb44-a3059b412df8
0.17,0.80,-3.98,14400,225000.00,2800000.00,3300000.00,7.18,59.95,113.00,244.00,2025-07-28 00:47:45,2025-07-28 00:57:45,c786db5a-c5f5-4666-9257-69d975ea7927
-12.60,1.36,-16.88,240,82000.00,467000.00,890000.00,9.47,217.00,500.00,500.00,2025-07-28 00:59:13,2025-07-28 01:09:13,d400553a-2737-4651-8b7b-e0e23b4833c9
2.35,14.64,-12.10,240,76000.00,411000.00,932000.00,-2.50,174.00,428.00,428.00,2025-07-28 01:10:41,2025-07-28 01:20:41,7fa47244-3a77-422d-b9c7-5398cc117479
-7.67,1.06,-14.15,14400,265000.00,4000000.00,3500000.00,30.82,37.66,244.00,357.00,2025-07-28 01:22:08,2025-07-28 01:32:08,219ab2d4-5643-4a0d-872d-4e3f88f1d6ae
0.98,25.37,-5.49,42,53000.00,189000.00,1400000.00,-6.96,137.00,137.00,137.00,2025-07-28 01:34:47,2025-07-28 01:44:48,818cce8d-981e-426b-b834-9d127aa22b27
-7.66,0.05,-12.11,7200,184000.00,2000000.00,601000.00,-5.38,45.94,99.61,137.00,2025-07-28 01:46:16,2025-07-28 01:56:17,cde5ba74-b5e1-4bae-9a1b-79b8739324f8
-0.27,8.23,-25.27,60,63000.00,282000.00,403000.00,91.36,289.00,254.00,254.00,2025-07-28 01:57:45,2025-07-28 02:07:45,aeb10ee1-f59e-4a9b-9a10-c32792d59464
9.59,9.59,-7.61,180,55000.00,197000.00,1500000.00,14.73,35.30,137.00,137.00,2025-07-28 02:09:18,2025-07-28 02:19:18,07af417d-6955-4d04-b434-32d9382b605f
-6.22,5.02,-6.29,7200,233000.00,3200000.00,725000.00,12.12,45.37,185.00,289.00,2025-07-28 02:20:46,2025-07-28 02:30:46,1d4b5384-52ca-4077-8561-5a6ab2b85a5b
8.94,42.09,-2.47,59,57000.00,226000.00,553000.00,3.11,158.00,158.00,158.00,2025-07-28 02:32:14,2025-07-28 02:42:14,c9f4b250-209d-4af7-afce-ac6b22bf110f
45.20,48.35,-8.25,60,59000.00,239000.00,686000.00,-8.67,250.00,173.00,173.00,2025-07-28 02:43:42,2025-07-28 02:53:42,c4bd4294-bf10-4574-9da7-5c6b50784bbc
0.30,0.30,-7.32,240,48000.00,169000.00,459000.00,4.63,23.70,114.00,114.00,2025-07-28 02:55:11,2025-07-28 03:05:11,3f12d340-ec7e-4f3b-93c3-e1b8e5bf5cfa
-24.13,25.56,-29.64,40,53000.00,201000.00,787000.00,21.31,151.00,151.00,151.00,2025-07-28 03:06:38,2025-07-28 03:16:39,dc8ff735-4f3a-44e6-b33f-e0b51f6f303a
-4.57,0.00,-8.18,240,49000.00,177000.00,466000.00,3.03,29.47,124.00,124.00,2025-07-28 03:18:06,2025-07-28 03:28:06,c6f9b14b-317e-4704-9068-47017b4724f1
-10.50,3.54,-11.85,120,50000.00,169000.00,1800000.00,12.06,12.68,112.00,112.00,2025-07-28 03:29:34,2025-07-28 03:39:34,95298b80-04b6-47b4-a471-b87f528cd0b8
-0.99,2.35,-2.28,11520,173000.00,1300000.00,891000.00,-4.31,14.03,36.65,58.43,2025-07-28 03:41:01,2025-07-28 03:51:02,6e142428-54e2-44ba-9750-76992205f81f
-30.32,3.57,-43.75,60,40000.00,106000.00,1200000.00,6.00,-3.90,32.51,32.51,2025-07-28 03:53:42,2025-07-28 04:03:42,0f67f008-d8f2-455c-9f3a-ca9ba1844083
-17.88,2.08,-27.24,23,66000.00,308000.00,607000.00,62.31,287.00,287.00,287.00,2025-07-28 04:05:09,2025-07-28 04:15:09,4c010b3d-66a5-43b5-8f81-3af525d8071a
73.39,73.39,-5.03,34,62000.00,269000.00,795000.00,20.95,239.00,239.00,239.00,2025-07-28 04:16:36,2025-07-28 04:26:36,c5c15481-5c26-44df-98b4-32ad2a007f62
32.78,47.47,-3.58,60,47000.00,157000.00,581000.00,9.26,70.43,87.47,87.47,2025-07-28 04:28:06,2025-07-28 04:38:07,619e5865-6425-4705-9f5b-dc6f4ce95f1a
10.80,16.15,-19.76,60,55000.00,211000.00,751000.00,8.18,286.00,152.00,152.00,2025-07-28 04:39:35,2025-07-28 04:49:36,b671f3b0-a69a-47d5-9e11-32846f9f9707
-7.63,5.35,-34.18,16,47000.00,203000.00,736000.00,-2.73,232.00,232.00,232.00,2025-07-28 04:56:34,2025-07-28 05:06:35,b03993ca-e264-42b2-8fbd-4658cb50d8c5
-14.31,38.43,-16.56,28,43000.00,174000.00,1000000.00,9.52,184.00,184.00,184.00,2025-07-28 05:08:02,2025-07-28 05:18:03,b40a1004-b52c-4653-bfef-4f698973cba3
11.94,16.69,0.00,60,46000.00,143000.00,1200000.00,14.44,31.38,70.96,70.96,2025-07-28 05:19:30,2025-07-28 05:29:31,f45d9da2-bb65-44ec-84b7-3cfd83117eab
-37.25,11.38,-39.06,15,52000.00,191000.00,390000.00,45.31,143.00,143.00,143.00,2025-07-28 05:32:11,2025-07-28 05:42:11,dc3b5caf-c6d4-4319-b125-196fea18f89a
-1.83,0.84,-2.57,33120,1300000.00,46800000.00,5800000.00,-3.59,7.59,28.17,18.38,2025-07-28 05:43:41,2025-07-28 05:53:41,77997466-f022-436b-aecf-8c37a280bae8
-60.57,17.69,-63.52,38,39000.00,105000.00,802000.00,22.02,32.90,32.90,32.90,2025-07-28 05:55:09,2025-07-28 06:05:10,39daaca6-e0ca-4c93-829c-3618a18ecb0a
30.74,54.45,-1.97,33,40000.00,117000.00,356000.00,-6.00,43.60,43.60,43.60,2025-07-28 06:06:38,2025-07-28 06:16:39,aef4058c-9b9b-4017-bae0-7bc2fc085052
-13.52,16.81,-29.69,45,43000.00,134000.00,413000.00,-3.51,64.65,64.65,64.65,2025-07-28 06:18:06,2025-07-28 06:28:06,c7a35d3c-6cb7-4e69-a6b9-c616d2ebbb78
26.28,40.27,0.00,60,39000.00,109000.00,372000.00,6.25,5.68,37.25,37.25,2025-07-28 06:29:33,2025-07-28 06:39:33,2606461a-8774-493a-a84f-ede22af58b23
-18.37,11.98,-19.38,120,44000.00,139000.00,385000.00,-7.87,62.02,76.05,76.05,2025-07-28 06:41:00,2025-07-28 06:51:00,5dd682df-b9a4-4fdd-9b79-a332e9755ffd
52.44,113.66,0.00,13,70000.00,345000.00,551000.00,126.00,295.00,295.00,295.00,2025-07-28 06:52:27,2025-07-28 07:02:28,ce368dda-b8f8-4f7a-93c7-9b0f524a5b75
-20.88,2.24,-29.98,180,65000.00,272000.00,1300000.00,6.92,250.00,225.00,225.00,2025-07-28 07:03:56,2025-07-28 07:13:57,903f1ba1-e302-40f5-b73d-725bcaec66c0
-0.50,0.24,-3.90,172800,84000.00,523000.00,287000.00,1.77,13.80,30.84,114.00,2025-07-28 07:15:29,2025-07-28 07:25:30,e31cd6bb-e11c-4fcb-9e9f-eda408954519
55.56,61.31,0.00,49,43000.00,127000.00,1100000.00,-3.14,60.24,60.24,60.24,2025-07-28 07:26:57,2025-07-28 07:36:58,1b8db658-9205-4b99-a148-b1433e7077e6
4.80,32.59,-3.17,60,55000.00,202000.00,1200000.00,23.07,72.44,155.00,155.00,2025-07-28 07:38:26,2025-07-28 07:48:26,dd1cf6b4-70d1-42dc-9658-218cbc02de7c
-0.33,2.87,-0.33,216000,1600000.00,24500000.00,1500000.00,5.32,4.25,32.48,51.22,2025-07-28 07:51:06,2025-07-28 08:01:06,f8d92742-f112-4f61-909f-e044dd059506
0.43,0.95,-4.17,172800,82000.00,489000.00,302000.00,0.42,-2.54,60.63,103.00,2025-07-28 08:02:34,2025-07-28 08:12:35,6eceef23-828c-428d-bda2-bf49541831ec
3.43,5.39,-2.38,7200,46000.00,141000.00,354000.00,5.37,60.73,35.66,113.00,2025-07-28 08:14:09,2025-07-28 08:24:09,6270844d-68af-4b2d-bef5-b582276169f2
-5.05,0.20,-10.03,7200,47000.00,146000.00,357000.00,-0.94,85.17,35.36,120.00,2025-07-28 08:25:37,2025-07-28 08:35:38,3e1819ff-e663-4630-a67b-5bee072af90f
-42.94,0.00,-53.04,14,44000.00,137000.00,587000.00,46.47,73.01,73.01,73.01,2025-07-28 08:37:05,2025-07-28 08:47:06,3d8e35bc-4966-47aa-aeb9-bb75b39d5bf5
-17.39,8.04,-31.85,21,57000.00,209000.00,282000.00,3.10,162.00,162.00,162.00,2025-07-28 08:48:35,2025-07-28 08:58:36,0a4152ef-521b-4c25-9419-7cc0ec64f334
-14.96,0.61,-14.96,60,70000.00,357000.00,415000.00,4.91,60.96,353.00,353.00,2025-07-28 09:00:03,2025-07-28 09:10:04,1623181a-cafc-44ee-af49-2c1bb942cd06
11.69,22.37,-20.62,23,73000.00,369000.00,1100000.00,66.79,363.00,363.00,363.00,2025-07-28 09:11:31,2025-07-28 09:21:32,ac33f6a3-771e-421d-be2b-e006baa279cc
60.93,63.38,-1.28,34,86000.00,504000.00,1400000.00,17.97,532.00,532.00,532.00,2025-07-28 09:22:59,2025-07-28 09:33:00,cd750cc0-d871-4e4d-a82d-05237bdc0ce8
1.99,2.62,-0.45,25920,144000.00,1100000.00,889000.00,1.18,31.28,55.65,124.00,2025-07-28 09:34:28,2025-07-28 09:44:29,9b063518-50b8-4714-8b44-f6eeb323dbf8
8.40,12.73,-4.00,120,79000.00,450000.00,524000.00,-4.04,33.69,471.00,471.00,2025-07-28 09:45:56,2025-07-28 09:55:56,541b356e-b194-48bd-aa0e-3069d6133c68
3.67,4.04,-0.37,216000,1600000.00,24200000.00,1700000.00,1.12,1.48,31.49,49.25,2025-07-28 09:57:26,2025-07-28 10:07:27,5fe5bd53-6811-4eb5-bcd6-c3a435a8b18d
-11.57,0.00,-29.79,60,38000.00,102000.00,639000.00,16.06,-9.70,29.08,29.08,2025-07-28 10:10:05,2025-07-28 10:20:05,50e37472-1841-4122-923d-aa2299a26045
-34.00,2.37,-34.81,60,44000.00,136000.00,634000.00,34.37,410.00,71.79,71.79,2025-07-28 10:21:32,2025-07-28 10:31:33,a998c4d3-6de6-45bc-955a-c20c5896a51e
16.04,80.72,-23.69,420,317000.00,6700000.00,2500000.00,492.00,2301.00,1510.00,7604.00,2025-07-28 10:33:00,2025-07-28 10:43:00,7128b3a1-1a65-4b32-bf4c-53eb7395f968
15.49,15.49,-0.16,120,48000.00,177000.00,158000.00,-0.77,3.82,122.00,122.00,2025-07-28 10:44:27,2025-07-28 10:54:28,f57f4026-8eb5-4a74-ac6a-78a17a83f293
48.18,79.67,-3.44,30,205000.00,2900000.00,1800000.00,74.62,2374.00,2374.00,2374.00,2025-07-28 10:55:55,2025-07-28 11:05:56,eb112f53-e37d-4c7a-aac5-1d69a01793e4
-22.23,0.83,-26.78,42,253000.00,4500000.00,2700000.00,12.87,3697.00,3697.00,3697.00,2025-07-28 11:07:23,2025-07-28 11:17:23,8cc820f9-9a63-410d-b2ca-789c95d2dab6
-2.23,21.32,-12.96,38,57000.00,229000.00,992000.00,39.80,193.00,193.00,193.00,2025-07-28 11:18:50,2025-07-28 11:28:51,4bf8f0bc-2d61-450b-9243-5b06c3eb174a
30.16,33.13,-1.59,480,381000.00,9100000.00,8600000.00,11.61,681.00,1515.00,10350.00,2025-07-28 11:30:17,2025-07-28 11:40:18,c38a8876-81e8-4856-8d65-47cc428c3fa2
-35.97,7.26,-43.48,22,112000.00,758000.00,3300000.00,0.77,920.00,920.00,920.00,2025-07-28 11:41:46,2025-07-28 11:51:47,5628cb69-5b6a-4ee2-b61a-c26ef3440965
-4.30,15.47,-12.71,33,99000.00,574000.00,4000000.00,20.30,673.00,673.00,673.00,2025-07-28 11:53:15,2025-07-28 12:03:15,b4cbdc5f-782b-414c-b9dd-14142b64948a
-1.66,1.52,-10.30,180,61000.00,285000.00,261000.00,1.83,58.92,258.00,258.00,2025-07-28 12:04:43,2025-07-28 12:14:44,f2764845-7d1a-4d38-8115-f7ed48b134d0
15.65,19.22,-14.26,60,63000.00,268000.00,1700000.00,18.62,37.02,243.00,243.00,2025-07-28 12:16:11,2025-07-28 12:26:12,e6bccdd1-7cae-4198-9659-f4623a49251f
-5.21,0.00,-13.63,240,50000.00,192000.00,445000.00,1.51,80.27,141.00,141.00,2025-07-28 12:28:53,2025-07-28 12:38:53,4be780cf-2ab2-4095-b1f4-e1501b4b9b36
-27.14,9.12,-27.14,60,49000.00,182000.00,249000.00,24.69,50.99,134.00,134.00,2025-07-28 12:44:28,2025-07-28 12:54:29,8841de3b-d823-4e38-85cc-68e7191c9532
-0.12,1.70,-5.13,17280,322000.00,5800000.00,2400000.00,4.55,23.19,37.63,56.95,2025-07-28 13:03:31,2025-07-28 13:13:32,c8ca3701-6cd7-4d3f-931f-bdd76f3f253e
0.67,6.20,-16.03,60,41000.00,122000.00,489000.00,-3.82,58.08,56.83,56.83,2025-07-28 13:15:00,2025-07-28 13:25:01,4a226644-720b-4dd1-9fb3-4e39d7ab7e43
-26.82,0.48,-32.20,180,45000.00,149000.00,763000.00,8.91,54.34,72.24,72.24,2025-07-28 13:26:32,2025-07-28 13:36:32,88bdca64-a1bc-4ef8-8661-43698f9d29dd
0.08,0.08,-0.32,25920,163000.00,2000000.00,899000.00,1.66,-5.08,50.27,99.00,2025-07-28 13:38:01,2025-07-28 13:48:01,1fe8b944-9057-408f-807f-be5f8e56011e
-12.03,18.38,-20.41,38,64000.00,294000.00,774000.00,31.41,278.00,278.00,278.00,2025-07-28 13:49:29,2025-07-28 13:59:29,6a9cb8fe-8970-4619-8c17-9e15bb626afe
4.49,38.90,-15.73,31,64000.00,260000.00,2200000.00,20.83,328.00,328.00,328.00,2025-07-28 14:01:40,2025-07-28 14:11:41,baf084c0-f867-4037-8234-58dc7584769c
-3.56,15.10,-21.69,60,68000.00,324000.00,1200000.00,-3.38,98.91,316.00,316.00,2025-07-28 14:13:10,2025-07-28 14:23:10,0d1346db-1778-467b-92d6-8e8f6d5594c0
84.08,113.84,-13.99,54,99000.00,632000.00,2700000.00,-6.24,938.00,938.00,938.00,2025-07-28 14:24:37,2025-07-28 14:34:38,58037656-28f0-42ac-8ede-89462d1c1fa1
-8.48,9.41,-17.84,240,50000.00,179000.00,979000.00,4.69,69.29,107.00,107.00,2025-07-28 14:36:07,2025-07-28 14:46:07,5a6e8b1d-a841-4e61-ace9-ffd31fd46cbf
-20.73,3.26,-35.35,129600,255000.00,1800000.00,1800000.00,6.21,119.00,214.00,340.00,2025-07-28 14:47:34,2025-07-28 14:57:34,422b77b3-d24f-4d30-b676-ab0757a19163
-7.24,0.38,-9.68,0,1500000.00,13000000.00,1000000.00,-1.07,32.89,47.27,52.38,2025-07-28 14:59:05,2025-07-28 15:09:05,11a284fa-ffbb-452e-8c37-31b5cfaac8b2
-1.00,1.90,-1.81,17280,341000.00,6500000.00,2300000.00,8.16,7.19,50.53,84.41,2025-07-28 15:10:33,2025-07-28 15:20:34,2bc9984a-f174-4335-8a97-a700645f3e7c
17.50,18.05,-77.91,86400,80000.00,443000.00,501000.00,4.41,160.00,5944.00,5944.00,2025-07-28 15:28:38,2025-07-28 15:38:38,046982e2-56ff-4725-a008-92b59e6b09ee
19.86,19.86,-65.09,86400,89000.00,546000.00,558000.00,8.47,170.00,7341.00,7341.00,2025-07-28 15:40:20,2025-07-28 15:50:21,16e45c67-f41b-4476-ada0-a7664f404190
-6.23,26.20,-8.02,33,46000.00,140000.00,271000.00,-2.10,82.26,82.26,82.26,2025-07-28 15:51:52,2025-07-28 16:01:53,ee5af3de-e9ea-47eb-b083-ce8b072b61ac
-11.73,0.00,-15.00,0,1500000.00,13500000.00,1900000.00,-0.12,9.25,59.77,59.03,2025-07-28 16:04:45,2025-07-28 16:14:46,65954595-a43e-4fc2-9f28-0c59e3d13284
3.87,3.87,-6.86,540,315000.00,7200000.00,2100000.00,-1.37,62.74,645.00,6136.00,2025-07-28 16:16:14,2025-07-28 16:26:14,358365d0-11f9-4423-a634-e85298a8f846
-5.69,0.23,-7.18,540,322000.00,7600000.00,2100000.00,5.83,65.50,690.00,6419.00,2025-07-28 16:27:41,2025-07-28 16:37:41,1aa652eb-ef6f-4048-ae5d-84399a4962f9
-7.52,2.59,-11.00,420,41000.00,118000.00,1200000.00,14.99,41.94,178.00,49.21,2025-07-28 16:39:10,2025-07-28 16:49:11,3b16b5de-5304-412a-8704-e0aed1c11c31
-1.94,27.04,-11.78,58,84000.00,522000.00,588000.00,24.33,523.00,523.00,523.00,2025-07-28 16:50:38,2025-07-28 17:00:38,b407fb60-cd88-4bd3-8af7-b9059cb2709f
-13.60,9.14,-17.76,120,66000.00,286000.00,1800000.00,2.76,267.00,242.00,242.00,2025-07-28 17:02:05,2025-07-28 17:12:06,00b734b8-bb74-41a5-ac1c-b64a4bd17fe0
-12.69,9.20,-33.48,60,72000.00,372000.00,1100000.00,7.03,517.00,344.00,344.00,2025-07-28 17:13:33,2025-07-28 17:23:33,de3b475c-2e82-49f9-be4e-00491912b2fa
19.28,19.28,-6.32,48,85000.00,929000.00,472000.00,28.32,1985.00,1985.00,1985.00,2025-07-28 17:25:58,2025-07-28 17:35:59,e9e12105-7162-4854-9266-f2c8bc528904
-5.93,0.00,-5.93,59,89000.00,1000000.00,595000.00,6.56,1113.00,2153.00,2153.00,2025-07-28 17:37:27,2025-07-28 17:47:28,d5e8b0f2-cd62-402f-b919-2094a0441394
34.10,35.88,-17.31,180,82000.00,442000.00,2000000.00,-4.66,92.74,428.00,428.00,2025-07-28 17:48:55,2025-07-28 17:58:56,4eb0fcec-2297-48e0-b93e-127516d22dc8
-29.78,8.62,-31.51,60,60000.00,220000.00,5100000.00,14.22,11.65,187.00,187.00,2025-07-28 18:00:23,2025-07-28 18:10:23,a829d8fd-d874-4f7c-ac07-86945e09750a
-7.25,0.00,-8.78,180,145000.00,1300000.00,806000.00,-0.84,11.31,35092.00,35092.00,2025-07-28 18:11:50,2025-07-28 18:21:50,8078c225-4e8d-4789-a14a-39edfdea9efa
1.01,2.10,0.00,180,140000.00,1200000.00,817000.00,1.18,-0.81,32719.00,32719.00,2025-07-28 18:23:17,2025-07-28 18:33:17,de5ff35e-6bd9-470f-ae13-cdd9b7226e27
-16.01,9.40,-34.56,120,43000.00,140000.00,351000.00,13.98,62.53,117.00,117.00,2025-07-28 18:34:44,2025-07-28 18:44:45,f2433bac-2154-4457-ac7d-8629aa51a3dc
-13.21,0.00,-13.21,39,55000.00,238000.00,172000.00,1.45,211.00,211.00,211.00,2025-07-28 18:46:12,2025-07-28 18:56:12,55dedf5d-4d5b-4ddd-a0ec-e11d08684ae7
20.95,40.92,-1.98,480,200000.00,1100000.00,1000000.00,106.00,537.00,1458.00,501.00,2025-07-28 18:57:40,2025-07-28 19:07:40,d70c4bbf-0df5-4a58-ab2c-08c40ef7d3b3
83.57,89.49,-9.84,540,208000.00,1300000.00,1100000.00,3.72,672.00,1614.00,616.00,2025-07-28 19:09:07,2025-07-28 19:19:08,b6ff6929-9b1e-4093-a35c-a049d6209867
12.80,12.80,-0.53,216000,169000.00,2200000.00,984000.00,-4.58,62.93,15235.00,15235.00,2025-07-28 19:20:37,2025-07-28 19:30:37,2d5ee3ff-50ca-492e-845a-5a46b178dee4
8.79,16.07,-2.88,216000,185000.00,2700000.00,1000000.00,10.17,90.52,18292.00,18292.00,2025-07-28 19:32:05,2025-07-28 19:42:06,56839fa1-8944-46cb-baf7-98f5e0eaafbc
-1.48,0.00,-1.48,60,57000.00,249000.00,188000.00,-4.60,4.67,224.00,224.00,2025-07-28 19:44:44,2025-07-28 19:54:45,8eafc292-0ce7-4b9b-b73c-c6ce95fc6aa6
-57.75,6.15,-58.28,14,84000.00,489000.00,1300000.00,50.76,551.00,551.00,551.00,2025-07-28 19:56:14,2025-07-28 20:06:15,0a80af8d-2b86-4e8d-a08c-5e07c421d6ae
10.80,11.56,-12.32,240,60000.00,264000.00,511000.00,17.80,80.76,311.00,311.00,2025-07-28 20:07:44,2025-07-28 20:17:45,b569a5ff-5086-4b6d-9b04-f3a76aad7068
-8.29,7.04,-8.29,300,49000.00,184000.00,368000.00,0.26,36.92,139.00,139.00,2025-07-28 20:19:13,2025-07-28 20:29:13,66f26937-dcf0-4415-87ad-b45d40e7da95
4.44,5.13,-14.58,120,42000.00,117000.00,2700000.00,31.07,31.60,52.19,52.19,2025-07-28 20:33:30,2025-07-28 20:43:30,e20f8d76-e243-44e7-bcf2-b9036d21331a
6.32,13.61,0.00,46,109000.00,930000.00,389000.00,20.02,723.00,723.00,723.00,2025-07-28 20:44:57,2025-07-28 20:54:58,f13f8d0c-dfe3-43be-9bb4-283813f46bd1
0.85,13.08,-0.02,58,113000.00,984000.00,471000.00,-5.20,770.00,770.00,770.00,2025-07-28 20:56:26,2025-07-28 21:06:27,77a8e0f8-855a-47d1-a90b-5590b0db7afd
12.72,49.92,-6.23,45,75000.00,372000.00,3600000.00,-2.68,374.00,374.00,374.00,2025-07-28 21:07:54,2025-07-28 21:17:54,9146f19c-8146-4c84-bffe-3216701eea60
-28.18,8.17,-31.58,60,87000.00,487000.00,3800000.00,-0.29,74.31,522.00,522.00,2025-07-28 21:23:21,2025-07-28 21:33:21,53ebd369-0399-4e6d-99de-e1aaf59a29b6
-87.80,18.32,-87.80,60,180000.00,4100000.00,1100000.00,5.99,357.00,482.00,482.00,2025-07-28 21:46:34,2025-07-28 21:56:35,c745718d-f834-452b-873c-b516f64a0a75
0.71,2.56,-13.66,49,113000.00,981000.00,416000.00,10.62,824.00,824.00,824.00,2025-07-28 21:58:02,2025-07-28 22:08:03,439cf901-3659-4337-8c3a-f4d4f74e22f0
25.96,25.96,-1.44,60,117000.00,1000000.00,504000.00,13.65,948.00,884.00,884.00,2025-07-28 22:09:30,2025-07-28 22:19:30,cb8009b9-a3bb-4d2d-a482-0b1d58962031
-1.56,5.51,-3.17,17280,431000.00,8000000.00,3500000.00,-3.57,25.89,54.05,79.74,2025-07-28 22:20:58,2025-07-28 22:30:59,2e92c460-cd99-45dc-a8b3-acf815af5b10
12.96,50.68,-9.58,58,65000.00,251000.00,2200000.00,6.79,299.00,299.00,299.00,2025-07-28 22:32:26,2025-07-28 22:42:26,ff0597c4-647d-4eec-b834-cda2610dc64e
